sentimen,Tweet
0,ex bukak wallet amek duit pastu muka comel baby amek sikit eaaaa
0,kara tt ngaja luk hati orang
0,roommate hasut ajak m malas nak turun cafe
0,orang hidup tolong nak malas
0,nggak u gen
0,h cerita dr patient huhu makcik nie masuk ward bab heart attack sngt suka tegur nyu
0,ak ni spesis mulut manis dgn gf mulut cam gampang geram
0,kawan ng kau orng islam m bpk haram dengn santai ku suka alkohol
0,abis dusta sih
0,murung laa jalan asyik pijak kain je ni omg sis pls
0,manus suka dengki something happy so kacau okay
1,tata ruang bikin nyaman deh nongkrong
0,weh jaan malu kt rnr gambang sa masuk reta tu b orang gen anak
0,nin nun dengerin curhatan emak sk dgn pacar yaa wkwk
1,nnya ram kus mie lihat guys lihat deh dapet kocak banget gak sih l
1,lu menja bintang mpurna menja rimu nri buah mpurnaan
1,hahahah agree nak adu panggil awak whatsapp hmmm pastu kite marah kite
0,enggan lepas hati te goda hati maruk ja manus
1,nam sgt tkde life hahahaha
0,malu beda udh suka ga ng ga cerita2
0,teh ken us g ngga tau ya gi wkwk
0,karang do ter faedah ajar tiup recorder ko rendah
1,ken nikah nduk nikah kue ibh ojo susu ndak ra khusuk nduk paaak
1,guys jumpa ayat ber gun time korang putus asa sabar terbahagi p sabar
0,kara pendam kongsi orango pelik u dah kuat mb
1,ana uhibbuki fil hatta fil jan abn ab cinta syurga nya rana al
0,baiiiik kali mua ubah tika arisal ajar ngin
1,daftar ja driver ojol
0,crush u nak tegur ye tegur u suka cakap suka p kau dok tengok je story misbb
0,hahahaha pastu 2 terjut eh dah tumbokk muka kau g
1,doa rezeki putus inna haa zaa larizquna maa u min na fadesungguhnya man p pember
1,do lelaki rja cari duit pasang sihatan murah rezekiemo
1,happy videogameday luruh gamers roga engga n main gamers prestasi g
0,u sungguh nak jaga je henti berpura2 jaga ri paksa kau kau l
0,kl jahat orang tuh coba pikir a jahat gak a ngecewain gak a n jahat
0,cikgu ca suka nama nri uh
0,maren bunda cerita kucing kaki nya potong karna nyuri man restoran ya al ngetik aja mata panas
1,tuju deh
1,moga 2 n dt baby comel
1,yuk intip gaya bu julie laiskodat ja refrensi kongan
1,mohon i janji penantncintaeps19
1,tahan kuat tahan gi men
0,rumah 2 ngasih kue pas umur 15thn pdhl n ga chtn kabar2an 2 a dateng
1,wkwkwk tawa kalo daerah kaln meet up deh g
1,ocit gen banget irene dapet acc temen rpw
1,hayuk mas
0,amin ustazah pening pala me pe awak tulis je awak lampai suruh h buku tara
0,ngagetin asli l the nun gigi emas h
0,member dah kahwin crush jumpa
1,iya yaa hebat
0,kali jokowi sdh damping khma a tuduh pki 2 khma jg sdh fit
0,her miss taman safari yo pasuruan males nganterno andrew kalo taman safari ung ru
1,tuduh dasar opo ra ngguyu
1,gaisss gaiss ajak kaln bernostalg nihh yukk simaxxxx
0,dah give up ratus n
0,sa mulu tuhh
0,faham jenis orang malays ret nak sangkut ho tu geli bodoh nak pegang
0,si dt first impression niumpah kau sombong gila orang cakap kau sombong p
1,yg ngobatin kalo sakit
1,u nyuman pulih hati sakit ni sanggup nyumetp sanggup
0,ng ga inget
0,sa
0,penat la bukak twitter skrg gaduh p lgbtemua nk ung2 nri lelaki dgn empuan gaduh p si
1,cinta 30 emha ainun nadjib 14ep 2018 tetes kau temu a
1,iya tulus coba fokus bersihin jerawat br pede
1,bukti tarik orang yg lakar hahaahahahahaha
0,kayak kalo nonton langsung pengsan
1,tolak kau berh
1,ganteng weareskaters
1,s s ambil hikmah tp mahemua pros ajar ri men
1,moga tdk cepat
1,sih udah s aja ngin br peluk kasur pku tp pagi
1,me smw org moh cinta harta moh penantncintaeps19
0,alalalaaaaa nk kat ak video ngokngek koya luk tu u u
1,lg butuh acc
1,lepas tangan kau lepas full hou
1,suka orang cakap ni even benda tu meny pon at least a apprecte tolong https
0,ingkar hati
0,weh murung umur hidup
0,nak ws or kakngah murah je ayaq mata ni lagu ka
1,wkwkwkwkwkwwk tumben kali bepikir positip iiaaa
0,ya k pala2 negara kecam jokowi dpn iri iya
1,izin berbahag rius photocard nri lel
1,suka lt kakak ja mas amas kalo hun
0,nal nya tertawa nya menang
0,n sih tuh
1,jum at mustajab berdo a yaa al hamba berann
1,ken ya al
0,sa pr lupa ngerjain hukum yg gi u ja layan hati bk gigitt botsat
1,hahahahahahah umpan dgn bakso chee hahaha inshaal u jd gtau
0,bodola emma ja nak murung ni
1,wkwk nya an po and i knew her since long
1,rlt mall nemu ginn ngakak bgt
0,mendt cerita sentuh bunuh ri teman facebook buka kisahnyaemoga
0,ber mens ruang na
1,rlt alas n cinta twitter cr sharpanocopath
1,cuba utk awkward dgn kau terima kasih sbb kau bantu
1,bahagan habis mem i bahagan ber tika bera berbag
1,maaf berlng d kah suka al kam al ma
1,orang ksatr patriot ayom yg lemah bukti mua tau si yg tulis buku bangga ja anak pki o
0,ambyar kthku astaga
1,suka tobeli
0,ni mesti jenis layan ni dah layan lelaki ni lepas tu layan lelaki k lepas tu play victim in relationshi
0,p tunggu sakit ng harap mua tu dt nak luah bab si faham
0,u sungguh nak jaga je henti berpura2 jaga ri paksa kau kau l
1,suka uka g
1,terkng mem menyri si rimu tuhan mem orang orang butuh
0,gak tt pedesan nanyanya trus ma ja toxic ntar nitip aja dah
0,dah malas nak cik hati bab benda remeh temeh ni
1,suka org yg syg cari le sbg priority auka duka s nang a cari a p
1,al mem nikmat potong roti syukur rana al mem p ora
0,tf charlie dah gigit mata sa gue sih
1,gak bosan nunggu
0,duh maaf on
0,n jenis reply chat orang cepat nak s g orang tu lepas jam a reply and terima de
1,alhamdulil sampe rumah nih kali ja ngantuk banget sampe s melek te neng
0,hati cewa h sorang je orang
0,ken nang lt
1,sarah gta hahahah tersasul panggil ng hahahahah lawak abang ipar ni
1,pikir hidup a yg te tinggal caya orang yg g tunggu
1,maafin suka ngetawain
0,n kurus ring ni m a struggle gila nak berat bn t
1,nak tidur u still fikir orang ng okay tu tidur lena a lu ka
1,ter kak rehan yg sabar ya
0,gak suka bohongin kaya g u gak ya udah br cowok aja yankk
0,weh jaan malu kt rnr gambang sa masuk reta tu b orang gen anak
0,emoh megang las
0,tunggu am krn berani bi tt bicar menmu
1,orang ganteng wangi murah nyum asik lemah lembut ngetik aq bhay mz
0,narnye tt u pegi 2 sorg jerr huhu
1,ngefans wkwkwk
1,bro followan yuk ama ava ku sungwoon auto follback ya hehe
0,dorang dah freeze ah malas dah bab parents
1,an
0,de gf pe imaginary gf also can lepastu ja gila kn
0,kalo suka ng aja br in
1,santai ae lak
0,maafin jd yg mpurna
0,cil gue mikirnya gpa karang jelek item dekil buluk gede cap sampe karang 13928174
0,nal nya tertawa nya menang
0,mua sk doang engga gabut solo
0,engkau mero hembus kat public batuk pastu cakap respect kau as amor cakap acah2 batuk nmpk la mcm
1,nali riku nri kunci menci mpurnaan kul
0,h tengok lelaki na curang haih
0,ti tatap am2 harap am2 memhati am2 an gak berani ng hehehe
0,orang orang kisah cin kayak novel n k buku tulis sidu kosong tulis practice mak
1,lol
1,dap m bende rebus i nasi putihh penuh sabar tgk mak abh m sambal sotong
0,u sungguh nak jaga je henti berpura2 jaga ri paksa kau kau l
1,aman ter kau ckp apply rja kat jobstreet apply jap aje dt syukur sk terima kasih lin
1,pikir cinta orang yg nya harga hidup itsukipas pa
1,peduli te hilang hidup syukur p tuhan hilang
0,ya aja ng a ga ga hargain kit orang peduli k
1,ng kalo cari tajir ganteng mundur kalo cari obat ala tiong tur
0,si yg s nmpk skrang ni kau ea
0,jijikkk jijiiikkk
1,kakak always wey yo
1,pasang ter an cari annya nya a a lengkap
1,done yaa moment bikin jatuh cinta eventeen tp kali sikap gaan
1,thank you pulsa udah masuk ya p mah ntnya komen aja eh ma kasih pulsa wkw
1,menyrinya te kn emoga lak dapet dospem yg hati
0,rindu menja riku nri utuh
0,juang utk yg jgn kau tangis hilang san utk mendtnya
1,giveaway nihhhh ja karma an udh kaln lin dgn in parfum yg lg hits
0,mangai ma a bayar ni
0,rindu malas malas
0,kau scam s si suruh ajak pubg malam
0,acah acah happy je kawan p life sunyi pi tinggal cengrik je bunyi
0,iphone ma ikut mart price and purchasing power negara bagi ringgit malays rendah
1,dap ni sate
1,lee jonguk anggap ljs teman lu canggung kah rindu
0,petang ta dok le2 pantai lepas tu asan awek dok tonggeng2o decide utk depa a
1,u mel janya tau
1,doa rezeki putus inna haa zaa larizquna maa u min na fadesungguhnya man p pember
0,rana mele bawa anarkis meja duduk sofa lirik kiri ka
0,kalo daerah ya coba ngehargain mbar
0,sangka ramai mendo am
0,belg upaya degrsi islam kuat emua mulut sebut kasih klu nya aja minoritas
1,amiiiiin goodluck
1,tan ish a ni ahahahahahahah syaza en ak kau g
1,masuk grup yg san share ya ntar langsung go aja shopeenya
0,bodo terhr bodo member ceni
1,jar mimpi henti sblm temu 2 laut jalan bern2 qs al kahfi 60
1,nam dap do leleh patut je zzz
1,
1,in uamiku ya kabarin wkw
0,jain bumbu dapur
0,kalo ga ndak nyr kalo manfaat b ndak enak an nglunjak begit
0,harap term janji manis org dah lepas ni
0,lucu do ta kak cafe k mearawak kak k cafe org me kuching kak k cafe ohhh org br
0,u misi le jawat menteri mp this is exactly the problem you re suppod to rve all mala
0,nggak u gen
1,mak life mende ber hahahahaha
1,kaliemua mua mua dt kabul dt kabulk
1,ta budak usm lantan panggil akak bab a gaya nior lewlwlwls
0,bodo la mmg kumpul denda gila m ni sah kmjp daftar kad matrik hilang dah nk 10
0,ter anggap rp bikin neng bahag rl dun ga tinggal aja ga aba
1,pencn derhana hidup instastory ku lihat
0,akku m marugamen udon mager af gojek ma af yaudah berat hati kosan sad
0,la la convo petrus nya cewe cewe p mundur
1,moga2 al salin normal l kali
0,u kau aan tu ok u kau put so much effort ok but u kau layan orang
1,malu a kaya p bangga2in a
1,tls followan ama yukk rep rt temenan
0,am makna r am tunggu
1,mimpiin
1,lucu do ta kak cafe k mearawak kak k cafe org me kuching kak k cafe ohhh org br
0,bodola emma ja nak murung ni
1,iya huhu ng mutual s
0,hancur habis hati
1,hahahahahahaahahaha kot si nk amik
1,al mem nikmat potong roti syukur rana al mem p ora
0,ga watch drama nya u g
0,sorry wehebab kau suka kawan cakap ni kau kawan ja tolong kau tu dah tan
0,kau dah tgk episode 4 stress sbb org asyik yg hasil gambar model tu cantik p
0,ntang non kyut yg mendem aja det tt ndak not
0,g aja caya mitos terima riku nya um helow karang mah pu
0,admin tau kalo hook nyetir n tetephock kalo hook nyetir mpn btsarmy https
0,24 n hidup ni ioms sp jenis hidup laut k tu
1,main pa tetep nyaman ps4 pro 4k doang bang utama ma p
0,iyain aja kasn canti
1,lambat u nak cuba hisap rekorder
1,kakak caro plis menang ya br weend ku warna ngelt tipi hehehe
1,p gantung p alat alat ku rj amu nri doraemon
0,ajarin bahag
1,hahahaha hey lalalaa
0,ni a sebab utama nak ni
0,bodoh asheeq ali ni u ukm na n duit nak bayar n tu duit students nak s orang
1,na bayar u mcmni
0,hmm la n tt fob tengok orang na cakar muka na isi tt kal
1,penginne rjo ng tmpat dgn bismis
1,don2 bu lil nih yg bikin ken ja orang hukum
1,menang fansign svt besok giveaway t tunggu yaa
0,inya temu yg kat sih
0,dah cepat move on ni mua benda gi s
0,si ntut kaki busuk s langsung
0,alas cliche dengar mulut orang wanita dah sakit hati awak sanggup
1,suka suka klo lihat isi nya sange
1,pinjem catetannya pales wkwk
0,p suami nasihat forward gambar ni p isteri forward ta
0,20thn ken nikah umur 23 sm orang g g g 23thn blm yg ngr 24thn si
0,btw maren cuco abis jkt ha tit huhu
1,tinggalin orang butuh orang
1,ngecat kamar warna tango bubble gum
0,u lesa ah cil ga caya dapet ah nurist
1,ni jenis orang ng bahag lepastu bawa ri
1,ho oh wkwk lho tingkahnyaaaa heran wkwk lumayan nyes ilang kit capek lar rja haha
0,loner tengok benda ni
0,harap ja coa loh eh cewa maksud
0,ter gantung p orang karna baanmu nri dt tinggal geln
1,pm tuju sk bab anwar ibrahim
0,hati hancur lebur dek rana sikap anak nri anak toi samun dobi layan ri l
1,syukur lupa nya an tulisanirin jumatberkah
0,knya ga level up ya album aja ga onok
0,lau hidup timpa kali kali ujn sa r cuba check memday hidu
1,emang suka maksa orang
1,bebe rexha ni con empuan yg chubby lawa body goals lu bers paysh et sbb mua empuan n
0,barat sungai jembatan nya i ja muter
0,emg gi ceri tp ga 2in
0,pasya claim tok m still kurus ng babi juak eh lom nya post gamba ku gemok
1,ga mampir warung
0,sumpah suka ri ja cond choice best u orang tunggu dah and still
0,mas ganteng ngetik email ja imel menng aja jaman kompeni bantu voc dagang rempah rempah
0,family a lakon acah suci smpai family suka sgt kat a belg family tuhan je
0,nder kmrn2 gt lingking kaki tuh h bgt sampe ngelupas darah pdhl ga g
1,ngakak wkwkwkw
1,lagu insomn nya skz tittle track ya ma tagih lagu hehe
1,kagum p thor anak tuhan idup rba derhana tukul yah ta hrga juta2
1,nya dar je ni cantik bab tu le nama chantik bab nak boost confident u
0,nak beli suai ah suka kucing
1,marang kota dgnnya temu tdk langsung ber mei nya temu
0,kisah miskin
0,g aq
0,uhh favorit gue tuh suruh orang bahag nglupain ma h ya
0,ri dah hancur caya cuba membahagi orang liling putus asa sahaja ya
1,idm chim gkpp duh maaf lena pesona mata sakit
1,mutualan yuk ikonic jg btw rt aja ya fllbck tpi hehe ab
0,haa dengkurrrr lembap nya l l o ni berhu astaghfirullaazim
0,terb alam mesta bodoh manus alam mesta
1,hahahahahah muka jambu
0,sorry
0,ri dah hancur caya cuba membahagi orang liling putus asa sahaja ya
1,nape bole mention ulat bulu ni hahaahhha
0,nak ng barang kau je tu s gila nak balas ws angai la
0,tp pan harga ri turun turunin tuh
0,am je na label ni sombongenya sombong just malu and at the same time jaga b
1,alhamduli welcomeeeeeeeeeee ta ku haru tuuu
0,rupa gagal patah juang
0,c sikit
0,bebas cibir menjelek2 perintah nungging2 muntah2 gilir perintah mem hak rakyat untu
1,huehuehuee rusakin ahh
0,ha ah mati squad kakakakaka lemah
0,ya al rba sa
1,bikin instastory br reply ngobrol hehe
1,kah pngan manus al caya gitteww
0,orang sabah kasitau u l br dorang nak culik abu p
0,smlm menang teruk rana mimpi yg kutuk hina keji mengkhnati jam terhp rejam dlm
0,pikir flirting sa flirting dt menja sumber mah pe
0,faham la orang suka still nak tau p
0,aja la ew
0,mua nak boyfriend nak straight as je weh me crushing on good grades is hurtful
1,ger bgt yus tongkrongin sampe m sng hahaha
0,mbali ber a ruang rusuk rt alir darah pekat engkau rumah
0,aaa bgt gaberenti2 ngomong kn ya ru huu cual gelut ya jd korban
0,kng tampan canti sosl mea asli temu menga
0,masjid bahas bahaya narkoba tika langsung
0,dosa ronok bab hujan lebat tenga jumaat ni
0,saanku ngeklik mv ost 100 days my prince yg nyanyiin mbak gummy an ga tahan yaa kalo udah nama gum
1,o sok atuh l kalo emang o
0,man bohong emang aja yg tua
1,nyaman timbul simpatik dengar mem ja sel hidup ntuhan yg nt
0,te bodo ni lupa park reta kat mrt pastu lamba je grab dah jalan jerit
0,teruk ni ja mcd na reject
0,am je na label ni sombongenya sombong just malu and at the same time jaga b
0,lol u kau nak respect kau ma sure do the same
0,ya am ku harap ganti gantiii
1,marin ngirim thread aeriba terima kasih ndernya jd min orang orang m
0,
0,pilih tarung fairy tail buah saan natsu dragneel fairytail
0,kaln mua gerak angin yg tiup d kamg hitem warnanyaaa
0,fakap u nak gi m ramai2 nak happy2 tetibe badmood woiiii nak m je woiii
1,okay yg ni nak gelak hahahahahaahhaa
1,bab p al ridhoi
0,sat jumat berkali2 jelek ya
1,haha
0,wow ni teruk ni sakit u kacang lup kulit haa gu
0,ga
0,rlt krg udh ginn ya al yge ebut doa tika 2 teman asik nonton oppa a
0,nya konsi dmn bnran lg galauin km trus km ngetweet galau o2 p org babi nama
1,haha tnya kot la hampa mai jalan be s join bosan gak tk haha
0,mas malam jumat loh gak s
0,fast lena do fast learner
1,hai kak paham ndala alami yai informasi detail ndala terkaithop
1,adoi shaking gambar hahahaha
0,kng henti peduli p orang benci a menyri peduli bijak
0,ya tuhan moga manus t suka curang amin
0,kmk amel prob kau mmg leh ttle an mcm bangsat
0,titik air mata terba bet terksa kucing betina bunting tu mati lecur mesin dryer dai dobi taman
1,duh ja p blak tanggung gegara noh ja p blak cer es buah ayam geprek hmm
1,tuh temen banget mua bakat dukung
1,sih udah bikin tawa las hehe
1,iya deh mommy mpurna
0,n meng p jum at lupa rimu karang
1,isu bg betik taman tu smpai skunk org hahahaha nasib fyp ai betik u x smpa
0,ya tahap confident lvl tu en tahap nak tulis benda simple in english google translate nam
1,cinta kali lipcream emina
0,berani a ga main twitter gen kaksur
0,ga ah ngebain aja ba
0,in parfum si kamar kos bau cewek banget ta nemu samping kasur ayok in h
0,koleksi wallpauman u yg nak meh ler
1,rlt mall nemu ginn ngakak bgt
0,ta pamit tidur cek ig dm ijo ijonya ya
0,ishhh ngaja nak pengaruh haihh tajuk lagu
0,cerita tt kucing mi tu biji tp u kucing tu tetibe lompat manjat tu taman molek dengar jerit
0,k maafebab dah penat nak jaga hati orang sikit jaga hati
1,yaah in rja ga sampe karang yawdah moga mbak hat
0,nggak u gen
0,bab mak pesan sa rugi u layan kat orang dah sakit hati
0,hnya kng kng doa yg doa makbul hamba yg ter al tau yg pe
0,hati main pikir hati ter susu real good nyot nyot nyot enak
0,2 la u ni u kat asrama u orang lit2 sampah man kat ce katil r
0,sori minat jual nyawa tan s tan pegang tanduk
0,enak banget yg tanggung tinggal aja
0,cewa k a dah tidur bab reply whatsapp tengok ig k reply dm orang
1,enjoy your friday baby
1,bighit cerk ya n army suguh run bts run bts htus comeback comeback lar worldtour lg worl
0,instagram facebok twitter cantik de la cantik ekarangi je nak upl
0,te bodo ni lupa park reta kat mrt pastu lamba je grab dah jalan jerit
1,orang tp cit bangg teman teman
0,wehhhhh alu sakitnyaaaaa
1,etuju veronica my baby udah g tp interview a asli su g
0,cik cik mak masuk bab fikir ni laaa
0,sorry wehebab kau suka kawan cakap ni kau kawan ja tolong kau tu dah tan
1,cinta dar logika cinta p jiwa bernya indah mesta
1,reeen jokowi
0,klu mati anak mati syahid kau u mati karang mati kau sbg cinta suami org penganggu hidup org
0,turun ngambil plet tangga
1,ya ya ya karang
1,an
1,kat s carut carut sieyy hahahahahahahhhahaha
0,mama bbl sk member a smpai yg tidur tk paham a nya bahasa suspect topic boring
0,kk cecil m richee level pedesnya saus junya ga m moga tp a beli richee ngajak
