sentimen,Tweet
0,aku baru lihat trailernya kok tidak paham otak kiriku ya 
0,kamu saja tidak cape ngeboong aku juga tidak cape dibohongi
1,iya benar haha aku sudah folback walaupun jarang pakai instagram haha fbmu apa 
1,jeffan jangan manis manis banget dong nanti aku diabetes 
0,maaf lah aku memang turn off betul kalau perempuan pergi clubbing niebab aku sendiri tak pergi kamu bayangkan sempit sem 
0,jika sudah tercekam tak ada yang harus diucapkan diamlah jangan berpikir aku harus bicara apa ya nanti bisa bisa nafsu yang bica 
0,aku gampang banget menangis lihat foto hewan terutama kucing yang luka saja aku menangis
1,aku cinta diriku sendiri 
0,aku penatlah nak berpura pura suka pada orang yang menyusahkan aku bila kamu susah aku tak kisah pun orang lain nak tolo 
0,aku sudah pms tok ada jak nebiak nak kacau emosi aku koh aku eh siku sudah burok lebam entam planking jakjak carik lah 
0,hai masih ingat akueseorang yang kamu buat terbang tinggi lalu dengan kejamnya kamu hempaskan aku begitu saja mengata 
1,gigih nau
0,denganmu aku bahagia hidupku di penuhi warna namun jika kamu tinggalkan aku mungkin yang terisa hanya derita yang hanya aku 1000katasayang
1,terima kasih he sebab kamu berani lagi tegur aku walaupun aku sudah tak suka
0,wanita yang paling malang di dunia adalah wanita yang tersalah pilih suami isteri adalah cerminan suami cantik suamimu cant 
0,benar kalau kita merasa dia berubah dari awal ketemu sebenarnya dia tidak berubah tapi itulah sifat aslinya dia dulu dia baik 
1,aku berada ditempat dimana aku bisa menjadi seseorang yang berjalan di atas kakinya sendiri aku berada ditempat dimana aku bi 
1,aku suka perempuan yang susah nak dapat tapi tulah susah betul nak dapat 
0,koreaelatan jerman kudampingi kamu dari nol sampai mapan eh kamu malah pilih yang lain buat ke pelaminan 
0,commitmentetakat kehulu hilir together tapi tak put effort nak kahwin baik tinggalkan je bazir masa 
1,aku suka jinkook 
0,maaf bro saya lah perempuan itu tapi saya kelam kelibut bukan sebab takut awak tapi sebab baru teringat yang plug insinyur 
0,sok aku pergi klinik sebab muntah tengok carta organisasi dia buatkan aku nak tergelak apa nih hai 
0,hati aku kecewa aku sedih aku aku seorang je tahu orang lain tak tahu 
1,aku tahu kamu boleh sabar k 
1,aku sumpah cheese nih penyelesaian segala masalah kat malaysia nak kedai makan laris jual makanan dengan cheese nak b 
0,walah oi prabowo kamu ini yang dukung ulama 212 front pembela islam dan kawan kawan partai keadilan sejahtera dan partainya amien rais lah kok pakai analogi godfather o 
1,jika aku bisa memutar kembali waktu aku tidak akan memutarnya karena aku tau kamu sudah bahagia dan beginilah seharusnya 
0,j kamu jangan macam macam ya aku bakal mengawasi kamu dari sini 
1,berarti aku sepecial 
1,aku nak pesan satu benda penting nih hargai orang yang masih ada kat dunia nih especially kamu mom dad grandma pak siblin 
1,aku xpernah tengok mak bahagia sebahagia dye hidup dengan pak cik mak yang dulunya sedih susah sudah mule adek sinar bah 
0,aku tidak bilang ini bakal negatif ya tapi aku cuma mau jaga2 saja kapok lah disalahkan terus penilaian negatif keti 
0,tak ok langsung sampai nak video call apa bagai gatal apa kalau aku memang tak ok aku yang ada kawan lel 
0,gf kamu nih memang babi babi babi babi bf gf sudah lah tak hensem babi pula itu pergi mampus sajalah ingat aku hadap ke kamu 
0,ha ini ya mana aku tau yang jual bra mas mas gara dia sekarang kalau chat seller shopee aku tidak pernah lagi mangg 
0,percuma baik kalau tidak mau sama aku 
1,gue dinyanyikan raisa lagunya mantan terindah ya allah aku terharu 
0,orang selalu kata aku penat when dia sebenarnya tengah rasa sedih 
0,aku berharap aku tidak memegang kelas bawah lagi 
1,kok aku minat yang 20 ya ingin menonton magic kaito berapaan 
0,masalahnya kamu bangga kot kena cat called juragan mat salleh ingat ktorg lupa 
0,aku join sekali tambah syiling biar mampus jahanam dua ekor itu
0,aku ngiwo koe nengen aku lungo ojek online kangen 
1,tiap salam buat suami aku exo di korea pak 
1,sesungguhnya penguasaan diri adalah penanda dari kedewasaan seseorangelamat buat kamu yang memang benar benar sudah b 
1,teman doakan aku ya biar bisa dilancarkan buat mengerjakan skripsi terutama bulan ini 
0,hati aku kecewa aku sedih aku aku seorang je tahu orang lain tak tahu 
0,ketika aku cemburu dan marah pada mu jangan bosan untuk menjelaskan kebenarannyaabar dengan sikapku yang kadang melelahka 
1,kalau kamu mau dihormati harus mau menghormati
0,aku salah cukup ke 
1,ambil aku tolong haha
0,aku penat korang menampak aku main tapi dalaman aku perasaan aku jangan nak sesuka hati judge orang 
1,aku di bilang akun bisyar receh katanya iya tidak apa apa kok kalau yang berasa highclass sih beda ya di senyumi saja 
0,itu lah aku letih lah jgok natural killer delete bendo tulo nih dio jadi automatic post sediri
1,ya tuhanku jadikanlah negeri ini makkah negeri yang aman dan jauhkanlah aku beserta anak cucuku daripada menyem 
1,siang happy friday salat jum'at nya jangan lupa ya aku habis ada kegiatan terus nanti ada latihan bareng tim j si 
1,aku sayang kamu martinricaardo dan kamu donimodali1olehyakub
0,nasib aku orang johor and stay perak study perlis that'si kenapa i'sama not single 
0,gemas banget ya allah wkwk ini orderan dari tanggal 10 belum dikirim ownernya sempat telepon sih barang kosong jadi ra 
1,uhan dalam tidurku malam ini aku mohon engkau siapkan rezeki surprise yang bagus untukku esok hari amin
0,bahagiaku kamu bahagiamu aku kenapa malah selalu ada celah untuk dia 
0,nih mesti jenis melayan nih sudah layan lelaki nih lepas itu layan lelaki lain pula lepas itu play korban kata tak in r 
1,adik tingkatmu kocak saja rek mengekek aku 
1,aku jokowilagi 
0,kakak kalau suka bilang jangan di empet empet kalau melarang melarang jadi aku tau alesannya
0,memang aku nih salah je di mata orang tak ada satu kebaikan pun yang aku buat yang orang akan hargai terima kasih untuk selama ini 
0,jadi apa kamu percaya kata orang orang itu tanyaku mengapa harus aku percayaemua orang bebas berpendapat 
0,kepada perempuan yang tak tau leher itu juga aurat tak kisah lah kamu pakai turban ke serban ke lantak kamu parents kamu tak t 
0,bagaimana kamu bisa meyakinkan kami bahwa kita sama sama mencintai negara kesatuan republik indonesia mencintai presiden negara kesatuan republik indonesia yang sah saja kamu tidak mampu 
1,if sih keli itu boleh jadi femes apantah lagi aku kan haha 
1,aku natural killer bantu dia slagi aku mampu 
1,kamu belum tentu lebih baik darinya dia belum tentu lebih baik darimu di balik fakta siapa lebih kayak secara materi le 
0,pejantan alfa amp induknya dibunuh leher bayinya diikat karena akan dijadikan hewan peliharaan jangan beli amp pelihara anak 
1,siang bos ku jangan lupa makan siang dan selalu pentingin kesehatan kamu yaemangat untuk perfom nya nanti ya
0,aku dulu lahir di yoyakarta yoyakarta dijuluki kota berhati nyaman pantas saja aku langsung pakai hati kalau sudah nyaman sedikit 
0,sampai sekarang do aku yang ditanyai tanya apa faedahnya kita belajar tiup recorder masa sekolah rendah dulu 
1,anak jiran aku umur 3 tahun bagitau 'bf kok gay kak sebab itu dia sudah tak mau pegang tetek kok laangsung' hahahahahaahahaha 
0,iya kak maaf aku salah 
0,aku confuse dengan penjual kita malaysia nih macam asyik tunjuk kekayaan je nak jual ke nak show off tunjuk kekayaan then 
1,boleh tak aku nak cakap yang aku sudah minat drama korea haha sial lah haha
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kamu kamu tak perl 
0,rasanya kebas perasaan marah sedih kecewa tidak bisa dirasain lagi entah kemampuan mengolah rasa semakin baik atau 
0,space memori lelaki banyak kosong sebab tak perlu nak ingat benda bodoh pakai apa 6 tahun lepas salah apa 3 tahun lepas mak 
1,sesungguhnya aku hanya tinggal bersabar dan mematuhi nasihat baik kebaikan yang kulakukan adalah untukku
1,enggak aku adalah baik
1,bwahahah aku sih pasti beli dua cuma ya mengingat harus beli albumnya beli phy juga ku bisa apa kakak
1,luvluv teman aku yang kordes
1,aku cuba nak amalkan sikap pergi mampus tapi sayang aku gagal sebab aku jenis mudah kasihan dan mudah memaafkan 
0,aku tak paham betul lelaki tak suka perempuan pakai makeup 
0,aku tak paham betul jenis orang malaysia yang tak mengerti nak sangkut balik hose itu aku geli bodoh nak pegang 
0,perempuan sampah perempuan itu eh yang sampai aku tak 
0,bodoh betul aku terhibur bodoh ada member ceni 
1,acara keren enterpreneurchool 2018 yang diadain sama ini wajib kamu datengin deh intelektual muda apalagi 
1,andai pun kita menyerah dan berkata sudah kamu dan aku adalah kita yang terindah 
0,tolong lah setiap hari itu sebelum tidur tanya diri sendiri dan self reflect perangai babi sampah apa iya aku buat hari ini 
0,bila diam je terus kena label kita nih sombongebenarnya aku tak sombong pun just malu and at the sama time aku jaga adab juga 
0,dulu aku selalu dengar orang kata menangis tanpa keluar suara itu lah sakit yang paling mendalam sebenarnya now i feel that 
0,jadi ingin berbicara sepenggal kalimat yang sering jun mengucapkan di fan fiction itu ayo bertengkar aku tidak suka lihat kalian rukun 
1,jangan bersedih brader 
0,sebenarnya takyah lah ciri yang bagus pun biar lah dia gelap ke kerja cukup makan ke bila sudah sayang dia lah paling 
1,pintar itu harus beradab kalau hanya pintar saja iblis juga pintar apakah anda juga iblis aku lebih 
0,tak akan aku nak curi feedback orang semata mata nak attract cust itu bukan cara aku bisnes ada jatuh bangun nih mental kena kuat
0,aku lagi berhalangan 
0,aku semalam hundred percent tak ada moodampai kan shuben peluk aku then sayang kenapa nih marah marah abang kan a 
0,apa guna aku amik lesen kalau tak bagi aku driveupportla anak nih sikittttt hem 
1,jangan percaya dengan apa yang sedang kamu baca termasuk twit ini ingin tertawa sendiri saat menulis ini 
0,tidak percaya aku 
0,aku tak boleh kalau orang tengok aku buat kerja automatik jadi bodoh
0,ku kira aku introvert ternyata karena tidak punya uang saja jadi malas ke mana mana 
1,awalnya mereka mentertawai apa yang kamu ciptakan lalu mereka mengikuti apa yang kamu ciptakan selanjutnya mereka bangga dengan 
1,anak jiran aku umur 3 tahun bagitau 'bf kok gay kak sebab itu dia sudah tak mau pegang tetek kok laangsung' hahahahahaahahaha 
1,yang tau aku ya cuma aku sendiri sama tuhan jadi jangan pernah ngejudge seenaknya 
0,aku ingatkan gagal tadbir negara dengan elok je dia salahkan bn nak bertanding kepentingan party sendiri pon salahkan bn 
1,aku yang baik 
1,saya suka video aku tanya pak jokowi pakai bahasa jawa 
1,al alquran is the answer for everything that happens in this world termasuk alam semesta ini gimanaetiap permasala 
0,menuduh selingkuh kok habis putus kamu kok kayak aziz gagap lucumu garing
1,aku teringat ke hehe
0,maaf bro saya lah perempuan itu tapi saya kelam kelibut bukan sebab takut awak tapi sebab baru teringat yang plug insinyur 
0,aku oleng nder
1,ya allah aku berlindung kepada mu dari siksa kubur dari siksa neraka jahanam dari fitnah hidup dan mati dan dari f 
0,sayang maaf aku egois aku ingin balikan yuk kita putus 
1,akan ada masa dimana kamu yang dulunya selalu memberi kabar ke orang tua dengan ucapan seperti ini sama pak uang anakmu habis 
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kamu kamu tak perl 
0,tapi dalam hati ngedumel dan kesal lihat calon2 tentara ini yang tidak mengerti budaya antre ingin juga kubilang mas nya 
0,kenapa nasib aku selalu malang 
1,suami pun sudah macamherlock nak kena berpikir bagai untuk dapat jawapan power haha
0,argh semua sembang penat sudah ajak semua busy koyak aku
0,terkadang rasa nak sakit je terlantar dekat hospitalebab aku nak tengok siapa yang peduli datang tengok aku selain famili 
1,tuhan bijakkanlah aku dalam mengkhawatirkan masa depanku agar aku tak melumpuhkan masa kini ku
0,gipewei lagi sedih nih aku seok jin rt fllw rep gambar seok jin tag kalau mau doakan aku juga tidak apa apa tidak juga tidak apa apa 
1,aku tak power mana pun masak memasak nih tapi aku harap bila sudah kawin nanti setiap hari aku dapat masakkan suami aku di 
0,mu maaf kalau disgusting aku lagi bruntusan banget wajah banyak bopeng dan banyak noda hitam bagusnya pakai a 
1,aku tak akan menarik kembali kata kataku karena itulah jalan ninjaku 
1,jika kamu ingin melupakan rasa marah terhadap seseorang ingatlah kebaikannya 
0,marahi aku itu koooo kompor
1,pertama kalinya ada yang mengadakan tidak sekaligus dua kali baik banget kakaknya terhura aku 
0,j kamu jangan macam macam ya aku bakal mengawasi kamu dari sini 
1,aku lebih mencintai orang yang menegurku daripada orang yang memujiku ke ranah orang yang menegurku sebenarnya menyelama 
0,aku tak paham betul lelaki tak suka perempuan pakai makeup 
1,kalau dia anggap kamu sahabat mau semarah apapun dia tidak akan bisa benci lama lama pasti balik lagi 
1,bukan nak kata aku nih berani tapi kita tak boleh takut sangat dengan benda nih kita kena takut dengan allah je tapi ke 
1,aku merasakan sebuah pencerahan hari ini 
1,aku terhibur dendangan sih ikan kaloi tadi talented huwaaaa
1,haha mau tertawa tertawa di depan muka kamu boleh enggak sih 
0,bodoh amat ah yang lagi limit sama sensitif gue undang buat datang ditunggu pokoknya datang belakangan ju 
0,if kamu guys dapat call dari no nih then dia kata salah masuk top up jangan percaya this one scammer yang try hard cari si 
1,aku mulai mendewasakan cinta membiarkan kata katamu amarahmu egoismu keras kepalamu lepas dari tubuhmuedangkan aku 
0,kalau tak bersungguh nak jaga aku boleh je berhenti berpura2 aku boleh jaga diri aku tanpa memaksa kamu kamu tak perl 
0,kalian anak sekolah menengah kejuruan suka kesal tidak sih kalau diejek otaknya cetek sama anak sama kan kadang ada itu anak sama yang sok dia 
0,sekelas jack sama saja malas mati di kantor lah aku 
0,aku kalau sudah sakit hati dengan orang muka orang itu pun aku malas tengok 
0,aduh seram
0,see sapa yang paling bullshit 
0,aku ambyar 
0,cuma natural killer cakap lah aku tak pernah rasa sebodoh ini time math yew
0,dan aku pantang bila tengok mak pak yang jadi bodoh dan buat bodoh bila anak misbehave kat publik 
0,maaf lah aku memang turn off betul kalau perempuan pergi clubbing niebab aku sendiri tak pergi kamu bayangkan sempit sem 
0,aku kalau ibuku berbicara jangan malas begitu nanti kamu punya anak malas juga dalam hati 
1,malu ah kelihatan menel aku wkwk
1,terserah anda mau bilang apa tapi aku manut habib luthfi dan khryarif rahmat bahwa bendera yang dimaksud dengan liwa dan 
1,iya kamu dari bali yaekalian mutualan yuk aku juga dari bali 
1,iya iya aku juga brcanda yang tadi wkwk
0,ih tidak masih jabar maksud aku 
0,assalam macam mana lelaki boleh ingat jalan jauhelekoh belok2 tanpa rujuk maps even pernah pergiekali je kalau aku 
0,bodola emma tak jadi aku nak murung hari ini 
0,yang kangen sama aku mana nih retweet nya sayang 
1,ada aku 
0,aku dilahirkan di bumi nih memang untuk jaga hati semua pihakampai hati aku barai pun tak ada orang kesah hem
0,shit susah sial muka cina semua datang kat aku and just shoot me up dengan mandarin dayum boi 
0,satu je aku kalau sudah fed up memang aku fed up ah itu tak kisah lah dengan sapa 2 pun 
0,ha lagi kamu itu cari tempat yang enak jangan di kebun belakang rumah pak rukun warga ya jelas digerebek 
1,yang aku butuh interaksi dari 95l 99l yuk yang line sebegitu ayo mutualan nanti ku follow tapi auto ikuti oke rt saja 
1,aku suka lovitta amp aliqa 
1,ini yang namanya indonesia ini yang namanya toleransi ini yang namanya bineka tunggal ika peti jenasah pendeta oma palese man 
0,meminta ais batu je lah anjir 
0,ini tidak ada yang bisa aku stalk apa ya 
1,senangnya aku kalau km ajak ke sana
0,takada masa aku susah
1,ya allah ya tuhanku kamu lindungilah kedua ibu bapaku di saat aku berjauhan dengan mereka 
1,angeline miss katae mama aku cuma dapat sedikit sincia'an kemarin me dapat berapa her 12 juta katae kembali menguc 
0,sepertinya aku tidak pernah untung give away hem
0,untuk kawan kawan aku yang hisap rokok itu aku sayang korang kalau boleh berhenti iya guys mungkin bukan sekarang kena 
1,mu gemas banget adminnya aku tidak jadi marah 
